kLink;kBend;viscosityRatio;model_uncertainty;likelihood
68.66111965433866;144.32755909740484;5.527264229953247;0.46839850540326666;494756.5348900017
73.72198022262963;139.69999723609493;5.567699847354388;0.46752838768315874;414413.58796444576
73.72198022262963;139.69999723609493;5.567699847354388;0.46752838768315874;414413.58796444576
68.57355401693172;144.30107452055597;5.654642227543653;0.44043464200927146;474399.68859098986
70.49218424716392;143.22156315105613;6.136265157730483;0.4619743670569005;372655.974185719
56.00612380439854;143.12450005554575;6.70737139704445;0.4653316874249783;460222.0119889332
47.87736508500094;142.51754478122766;6.908712359532882;0.4691287306766727;531385.7291841747
74.05394756224476;145.310157643183;6.438357167387634;0.4088737555334671;209629.5365649558
75.33350966558965;141.43880509271983;6.37254450648739;0.41050150965024784;212139.203137311
29.481731429621096;116.61621646900736;7.027208973800021;0.47397022384540793;837161.2996674009
34.7533551165592;116.20807202684973;5.894419690073596;0.48777389780870223;958642.6344486242
34.33062887086856;110.79607001841894;6.108177059620434;0.4978412998141343;847863.594814951
75.2895929329468;147.54808992161495;10.819439742118089;0.5030660902706121;98516.63900479043
88.56885225482698;145.15156323291248;11.048556748631807;0.5253362672806055;71422.48632061138
30.388228340316683;85.51640035677255;7.671678892941868;0.49599192076866105;606858.9887243938
29.45081722589695;85.33695680999848;6.957722385942045;0.48215769766442845;818715.1676411097
32.48750753444905;83.21652863972783;6.729555921532657;0.48621107507614547;787825.6070942424
21.822547655025392;81.01298411764343;7.6100805501378685;0.4672539425781592;784941.1305560893
21.822547655025392;81.01298411764343;7.6100805501378685;0.4672539425781592;784941.1305560893
79.6640463682281;142.0960729146313;6.9096481782461465;0.5390187264810181;189997.79932439394
81.73478588602278;148.68373263894645;5.467158761492747;0.6003137884258887;177071.00734203839
79.74084856254441;148.28459493610757;6.462829008826338;0.6301147512886325;118332.51386967374
116.75994926212498;103.74463905081983;9.454277952286613;0.6617298083887324;35522.97148472738
81.81251472187321;125.15135911538155;13.452594515654951;0.6088477252478715;51495.26544020698
64.74731859682602;121.59087205973113;9.847317641978748;0.4397092566836944;118740.67878915842
80.72776434247062;134.23480890304685;10.16605116828429;0.43995431964575166;67741.96575047454
88.36106826997269;120.82471726929464;11.52663210877917;0.48684585535719876;60471.15762847804
41.72638841706784;112.40363018562601;12.015865826973462;0.8977300824368496;9262.450767598204
21.21367941325109;91.9328548692965;6.627138509881412;0.40179008100450003;1246696.0313836983
28.876574948291555;87.24277227173948;6.242140534202155;0.3629567475082524;900118.8219284842
33.027960494070456;90.58200963647045;5.406093396705506;0.37549111501803284;1378986.990844456
27.072464205400685;97.55077182669612;5.419642187074687;0.35479056712827345;1554876.6114922806
25.84749080217729;86.98811586123146;5.653920547052308;0.39863685586716446;1665370.8074474188
25.84749080217729;86.98811586123146;5.653920547052308;0.39863685586716446;1665370.8074474188
30.06521931522498;85.7018292791989;5.7569105065069985;0.4159538220969612;1363444.349889006
36.14443143871775;90.51949513151686;5.405720196512266;0.42265509089153186;1365766.6264787787
32.76639855172216;89.21280995578212;5.780192385492366;0.43323468118931685;1224488.9328996013
36.96601790179083;87.00453159444244;6.479749937525774;0.3865442409495411;794743.8631711042
38.055791786376616;92.41873432845637;5.987433536193038;0.35611105833749707;745338.7302213736
46.52859797303195;87.6151759210925;5.4032689471053335;0.4218714906187422;1092234.354035457
42.677664053686215;84.63949448643892;5.616448894241686;0.4192312840806021;1071287.9804214404
40.250225990366765;86.82995709475573;5.770856145544034;0.3979234447823302;1024370.1931642047
42.71392530158768;87.58103049371518;6.0655472322045645;0.4517133881621366;885430.7518546135
43.406130319239544;95.3870166869012;5.948038406933659;0.4610912668796214;881795.6902860702
43.406130319239544;95.3870166869012;5.948038406933659;0.4610912668796214;881795.6902860702
51.98145007339466;92.25582303799723;6.111844707602066;0.48597138980510585;589505.5193573948
82.0186841128588;85.81079931507375;6.864697139325291;0.7826828757849981;28257.042720697962
112.32995265736102;113.26037573531634;5.6736815260716735;0.6209346093393451;89956.97548448076
33.33815599292367;123.45146187687482;13.14290601067319;0.6691282122004393;75703.46727365156
49.65995557599058;117.09782640161825;13.182093848122038;0.665012286513321;59827.70560293179
54.274353245083866;117.24233794127146;12.189957151209699;0.647216094164254;68310.23276130547
45.95710704759142;130.11403249752243;12.438410549018236;0.6296420792890859;87019.50453606439
35.12480405723234;85.90248486716507;5.311529802981223;0.734309951574525;92147.9483251624
35.12480405723234;85.90248486716507;5.311529802981223;0.734309951574525;92147.9483251624
26.59347445314247;129.8017108798621;10.46795037126397;0.46889983702002125;358753.04995934875
26.894788261788083;127.91250547348369;10.599660310212586;0.465118891144569;346148.0321862975
20.44258558548998;131.59160089586018;9.106540825181126;0.5380848689053389;410766.9141025849
17.48545102055102;131.452040465024;8.750853901285819;0.49267760433653884;569783.119760224
27.711234826207967;127.6480675748788;8.390588910598455;0.48847464198074597;562399.5817345943
18.13378650281094;119.18477997136743;9.215455773513659;0.47680941728187465;590607.8136127178
15.6357573113308;119.15364692479687;8.574139800137516;0.4823121430223361;645415.9820714873
15.6357573113308;119.15364692479687;8.574139800137516;0.4823121430223361;645415.9820714873
15.6357573113308;119.15364692479687;8.574139800137516;0.4823121430223361;645415.9820714873
39.11205889872777;101.1030352170651;6.762141549452951;0.683563748409747;126071.26681230954
24.589001889345937;83.12668583194949;8.067853065052532;0.49177300779033867;633930.794981568
30.06126742896822;86.62939711539963;8.974792407638123;0.5104959687019699;399856.5174910945
37.40732880048229;83.9045739316263;7.989793870526353;0.45170321734305247;510012.95773098327
46.36338778646365;85.21792756774614;8.627152290978163;0.4136464978703403;272891.6500303192
37.50495897703841;83.06620835912123;8.064816066378746;0.3690616565588175;295737.89580739295
35.10122632009312;82.31354182696984;7.777553817294581;0.36983795605813174;383203.34484246426
32.371489870513116;80.29107825806817;7.60540856364178;0.3979985024986746;616023.3497497685
21.024156146403275;125.4856722114006;14.766785410727246;0.7373436454249466;44263.08069678612
15.327562171616487;122.30482435362813;14.186020972947487;0.6986692639136063;69539.6259147202
22.475619954254242;126.58153796176353;14.544281850568122;0.6135880485137817;124005.09564750877
15.660674267161253;136.86484283472524;8.619761263142538;0.6678124305563021;143092.65071047354
125.54438436629584;107.11632341884548;6.2219617289947715;0.37371574915926625;17879.82312619792
64.4582495945008;91.30304793877121;5.070501858256302;0.5631925754210703;372183.5578246411
64.4582495945008;91.30304793877121;5.070501858256302;0.5631925754210703;372183.5578246411
64.62724114357843;94.278965129865;5.266477974137754;0.5298048678462348;458974.8566554692
57.30890311071929;96.15374724585375;5.058764334404054;0.5688017106571602;417702.5126966101
57.30890311071929;96.15374724585375;5.058764334404054;0.5688017106571602;417702.5126966101
40.97815991308156;106.65309463645137;9.54467711021673;0.44804099565104866;300889.14586789045
40.97815991308156;106.65309463645137;9.54467711021673;0.44804099565104866;300889.14586789045
26.47587372509142;107.31588518038923;9.939726219985259;0.44472187419773673;405775.9737467368
26.500964721647556;108.97926816187771;11.102786587059587;0.4832676211552332;311720.72345143114
23.69130147942119;103.99162301685446;12.06934076394822;0.4742851203185486;285623.27757565863
66.38148925779116;104.8895589847984;10.747186358326468;0.47203045462629556;114021.14838029594
52.5473425342307;84.41368648701591;9.523893180482002;0.5902297233898024;143037.51459490784
85.28101121991256;123.44354786702263;10.073582530207798;0.7126798328609205;35055.66849159108
84.20085548111544;134.99172905240675;5.743052957082425;0.6831189101037076;81113.79080996632
94.86876407747089;136.92954428171674;6.087222432546556;0.684534399482271;66174.25794400577
102.7363499227547;124.77262888883365;5.804107610934678;0.45427409475774505;157935.9109788644
88.24300250591618;129.76941016710532;5.831632284072885;0.4260670807660558;206195.84450343007
99.51840898707704;129.29176855239515;5.66283842655898;0.461877702195454;190299.96407944534
78.58057624986822;134.95717919376565;6.270632498417315;0.3352312701866258;47534.28235101588
91.41893502180388;149.4468322495681;5.79000655807501;0.3484884835138887;52008.086967601914
52.79103801974191;128.39876621239458;5.5467945140922845;0.4316457149347511;825383.202932621
39.066447139108206;125.07331002775396;6.520376365959115;0.43003148008759606;845159.0635028633
35.75935003797436;117.55501940817166;7.2112040770715256;0.4558136392921451;701796.5778914149
43.60490816350823;114.00081588684768;6.94758378208594;0.42275993668102907;584750.6481634486
35.71405942656178;115.10386537204381;7.230670040556125;0.42671414769599675;717585.1633146557
30.831021249161967;116.88188772040533;7.815036337658656;0.4214488166598355;663028.9748540897
59.03988908347547;134.77170642810435;5.768549312205351;0.4433633517663122;620988.7817347766
64.71165903015711;140.28763920227206;6.032849304376037;0.4706528131336104;457081.36157688004
54.59506629320299;128.208155269889;5.554966494317681;0.471406903611993;711600.7366270612
48.43330192190487;126.2347764597439;5.2832224950331295;0.4959945327228048;814788.0751304188
50.12277057132958;129.28119788629414;5.14379711162662;0.4961994260644415;818088.5294342778
52.459559582766346;134.0025543594472;5.268631880048262;0.5121240901000548;675358.238659338
48.27481435703007;135.786858143558;5.846375131246363;0.4961158830263;668647.0493378425
112.21981036177534;103.36579223817105;5.826203935937109;0.7686376775043864;27164.337698790277
117.29390681505625;105.96582195631397;6.784917755875296;0.7637087862147127;23764.76270224821
35.03624719936893;104.4770976320923;11.771211060981093;0.49654305636506435;221740.4828262652
35.03624719936893;104.4770976320923;11.771211060981093;0.49654305636506435;221740.4828262652
34.403311618611156;112.52241553394354;10.421860574552522;0.49934736349993836;283855.0530672316
43.30457797587509;98.90225942458594;11.311397893991566;0.5031323724003908;185545.92432663747
40.89497016599515;141.6198869641343;14.505810052663032;0.5482441646047121;121311.92374856086
31.43667752762414;135.4062962900706;14.57830475044529;0.4829673698500913;166937.64832975675
73.3045248272232;115.47191170641591;10.447062852022405;0.6382625192074197;67939.7366154894
42.15852782702626;106.42497737179447;9.77812779157508;0.5830084042722034;178993.4379716622
51.42908814845596;106.27578111715926;9.330971428181845;0.6024859661423113;139829.87126615373
38.79213878611413;112.90542797883141;10.796747863894472;0.5491536617924995;197585.78546701168
19.73232193630114;96.77197397155238;10.932810384037012;0.36895507139979933;221362.20908288643
19.62754465748839;102.72322518530851;12.975792115793773;0.38116305850256715;151188.157641141
24.45113725406327;102.56419061410162;11.518053103315935;0.3777408880733901;166656.89908631425
17.07576166597894;95.129607392025;10.946967538687412;0.3639079626687779;231546.25331773132
17.07576166597894;95.129607392025;10.946967538687412;0.3639079626687779;231546.25331773132
84.6465296169687;144.95909082459036;5.35860957887016;0.6402296541791407;128033.64708754442
84.6465296169687;144.95909082459036;5.35860957887016;0.6402296541791407;128033.64708754442
79.12401514812362;135.65513191964345;6.821507740197754;0.6694013349388883;81300.25920903418
89.30174461156943;143.2236892015278;6.176372503637703;0.6660718337430813;81079.83667743039
88.18030092373843;145.0257135854831;7.196203789222351;0.6952316722822764;54893.037534519426
24.516941704587413;113.92926803101558;14.395135175268383;0.44141962203110413;182757.91149268328
20.60942839946221;114.10969582653253;14.499164657196252;0.4489605485118087;210556.81931370767
18.511007699384315;120.24182186942127;14.026820936798732;0.47516922907226217;254803.87088799357
15.025410084981612;122.92465671927373;13.652951242827957;0.45515463186420674;294470.5125275977
19.032397186183704;104.19564774206502;14.408309061346513;0.4520109844900436;224968.19334041773
32.98408232278166;109.03536009025582;14.560517417090688;0.4809736144461002;152473.45767528817
15.189458136167014;96.54954600816276;14.215822971680913;0.4684327540588856;272160.6593714909
16.724164054214018;99.70269379889798;14.508682278999627;0.4965956234168577;246487.9322688449
16.724164054214018;99.70269379889798;14.508682278999627;0.4965956234168577;246487.9322688449
16.724164054214018;99.70269379889798;14.508682278999627;0.4965956234168577;246487.9322688449
21.71457307734219;117.51094755750911;13.857521600936842;0.45100900627849855;224777.57463695615
21.067520432805996;121.96344987766349;13.499008394329495;0.4382863707691515;229963.90500660107
48.626012771042205;92.5437132866855;5.614515158334173;0.28133510464671974;71822.53777813494
49.54406648337909;92.93341492286447;5.444137410272559;0.3165401242868965;294513.5708933378
49.54406648337909;92.93341492286447;5.444137410272559;0.3165401242868965;294513.5708933378
18.283719811192167;133.03413126217657;5.177899512691797;0.3367039252015106;2273808.8638593587
17.880198828533626;132.04434996054502;5.362744644261777;0.2867654650511029;767447.0454975974
17.880198828533626;132.04434996054502;5.362744644261777;0.2867654650511029;767447.0454975974
19.801263609410842;124.86975447002378;5.598821682425929;0.2797471659423497;408905.05563540006
19.801263609410842;124.86975447002378;5.598821682425929;0.2797471659423497;408905.05563540006
15.689695240127627;129.94132973912582;6.489144374410729;0.3048893471492614;513608.2173040765
77.94329689021531;125.3530978711842;9.956962011723048;0.7603796220856307;26405.78186339804
85.67106770475142;130.68883059321817;10.137136385807095;0.7564700528388942;24692.17623376973
63.08224737717873;105.22675163520239;13.295485204516613;0.6406651004898695;57859.622245061066
106.68819020651407;112.72882254551773;13.952390150252707;0.8311968685398977;9034.016929607687
43.43721580417605;117.60073928876422;5.9146497941670155;0.3666124940550742;722296.4972546531
41.9216052580963;120.83855255083664;6.9212450995092;0.3682398204474674;437180.6747065783
50.54676480534973;116.2188293223842;7.211945005871704;0.39807248754895275;366648.4785808906
32.01003386447237;110.60221397671452;6.153176414849385;0.4369698827122651;1170498.6919796173
30.5054896600586;117.85378500738022;5.720389393121671;0.43210718066405523;1334360.5573337784
30.5054896600586;117.85378500738022;5.720389393121671;0.43210718066405523;1334360.5573337784
40.00398743073626;111.25382042062665;5.886948161477691;0.41944102629171726;1049780.562220662
37.750855716016346;112.22070885449683;5.8110124827297716;0.40952670592219087;1169009.698551397
29.664623030317053;122.39932884038473;7.481777768954525;0.38513375083734147;658992.7066445673
41.231050139202836;121.92516259318448;6.573770580723367;0.43756230919633693;764890.6261912398
38.308670650313275;127.74964747008468;6.991678668616893;0.44206516020907893;725756.0133122738
36.25706621120952;131.46126136333098;7.386831011183513;0.4128873548767362;640823.5733056414
33.176256184009475;117.69243817829323;8.007162052521684;0.4648754376729544;574222.1840357715
34.760253747674994;120.75443518705623;8.241214314006898;0.42741304744361963;515279.23250476073
23.799589373342556;125.90958702289073;7.665452152554367;0.515597686919975;628599.8798279797
29.53497272362488;131.58985315011947;7.4161981442496945;0.5223595125200721;560573.6279816455
94.6626685283017;92.32298771500056;8.097849885890124;0.4278400269095067;69119.81911600042
80.63757853007861;90.2663700647485;8.082649894523442;0.5317470810284401;145125.208639397
68.01684270505727;123.55016969672803;7.762671792196879;0.7870165621481989;28377.788953977255
31.09318483199351;125.53683844395384;14.823951806421912;0.3696772448508537;49506.92329081951
38.738202844386514;124.6518435341769;14.40960297084422;0.3624317788995093;28389.257669299426
126.55761038068349;145.23000942490953;5.0421385664363925;0.555653280204401;114790.897244439
30.62255091954892;99.6480831319353;7.515201215237048;0.3415621072626995;338085.29595514684
31.570004494105603;96.76783487815844;7.557006095110567;0.357286071265768;431693.7453763187
31.570004494105603;96.76783487815844;7.557006095110567;0.357286071265768;431693.7453763187
26.018453662262853;93.08078003643506;7.091257088982132;0.29868382346442995;188320.64726224056
28.267412212708898;102.83608477567594;6.219472480844513;0.35238632566125505;828389.5117032498
52.93920107230702;91.79248988421685;6.443970249922474;0.47305765035099745;528867.4901686346
52.93920107230702;91.79248988421685;6.443970249922474;0.47305765035099745;528867.4901686346
44.173367940420796;100.80390780614572;5.679119791486175;0.4580189799364512;954743.02278164
48.216080528402145;95.38501934550052;5.778016783203955;0.5018385238437061;658942.2249381858
44.31125991295125;96.16707694009335;5.6273721735209135;0.47232334843381385;915519.5677933854
44.52575730435809;100.0532767846597;5.608608753965253;0.41316666595976587;1052108.121315906
46.99609772567114;101.62936234660711;6.704869053729922;0.4009795857284136;521002.367206519
33.69783563579037;89.52553693015162;6.251611986881501;0.5431870546653448;585724.9289649432
85.52368368234211;83.33672698314777;11.216388990822118;0.36282269155253244;8535.692942673559
20.839520514436252;137.55562004345867;7.257091533515454;0.48138642874798876;846795.6777802572
27.845649406465597;133.88136753015937;7.217893209407322;0.5044691967244511;701962.2218831129
21.208246937424157;136.7145627712478;7.6291100557105755;0.5180768770451539;600466.4037447063
16.923980251954298;136.91925116171024;7.463022373437591;0.506556794578653;750403.960583507
16.923980251954298;136.91925116171024;7.463022373437591;0.506556794578653;750403.960583507
16.923980251954298;136.91925116171024;7.463022373437591;0.506556794578653;750403.960583507
24.67957363802286;134.76273620061684;6.781951372185599;0.5085953896729437;742179.356138627
23.1349829548526;136.01025884694127;6.156168782112981;0.5184166711679457;842637.9288452576
16.923980251954298;136.91925116171024;7.463022373437591;0.506556794578653;750403.960583507
16.262605732791414;131.42101969448726;7.234366523671512;0.46264372795941777;1037657.8599215503
16.262605732791414;131.42101969448726;7.234366523671512;0.46264372795941777;1037657.8599215503
19.322283374844993;137.30482173911926;7.346502689024612;0.5145379823861008;696682.7645413008
19.322283374844993;137.30482173911926;7.346502689024612;0.5145379823861008;696682.7645413008
19.322283374844993;137.30482173911926;7.346502689024612;0.5145379823861008;696682.7645413008
22.93589478327611;138.32098475855136;7.780909507365985;0.5205510366573384;605026.2116312137
18.851678102044318;141.37970160940714;8.459192558476014;0.5127148418796024;566720.8207073506
17.594081425632204;142.42575491968813;7.876783319903744;0.4644393794231903;831298.4952011108
21.485175227599285;145.036055104588;7.181421618694525;0.5315584680776498;611510.2489835925
19.06426685944876;146.99119292312315;6.7869466821074;0.5573551334432297;550278.6041539443
19.06426685944876;146.99119292312315;6.7869466821074;0.5573551334432297;550278.6041539443
20.41777863122415;136.63579096851367;8.230591475916016;0.47928355692156205;720962.2571913726
20.6055329001795;137.75419659423747;7.8473444844838305;0.4466846404972613;802326.6101104353
19.523021605941835;130.9000450488867;7.285090685678024;0.5129060299600706;707858.7304143239
19.523021605941835;130.9000450488867;7.285090685678024;0.5129060299600706;707858.7304143239
53.31609659194751;144.89546927032652;13.170065401386477;0.5167528525983462;112674.8391112905
51.21801023848223;146.04044148281068;12.757265834833792;0.505951466990873;123497.97498366814
47.28555918291644;143.70471493302472;11.981673305609412;0.49442485593263086;154271.25625766828
45.105453967757704;149.02517906848007;14.319411647022243;0.616064318516167;81918.27798275328
63.70887542121707;147.39146282080506;13.991630398836687;0.5744740931379154;75398.1714994966
17.12640645817836;84.34584868903339;7.300128885087723;0.6033707167364739;330296.18435613526
17.12640645817836;84.34584868903339;7.300128885087723;0.6033707167364739;330296.18435613526
17.12640645817836;84.34584868903339;7.300128885087723;0.6033707167364739;330296.18435613526
30.62368734030707;91.987958099064;6.224054174703616;0.5855824676253963;406500.25012303935
30.62368734030707;91.987958099064;6.224054174703616;0.5855824676253963;406500.25012303935
30.62368734030707;91.987958099064;6.224054174703616;0.5855824676253963;406500.25012303935
22.799839348717192;84.57373401265141;6.9163659932765285;0.5252263563937157;663642.078587766
19.50499577277725;84.97668836420087;7.057063645604621;0.5407344774370049;600790.4278714594
19.50499577277725;84.97668836420087;7.057063645604621;0.5407344774370049;600790.4278714594
19.50499577277725;84.97668836420087;7.057063645604621;0.5407344774370049;600790.4278714594
26.241184178672693;82.23986319693472;7.441824884886794;0.31128700189563585;222254.77971918145
24.500496584400864;81.44036615392054;7.780643674245789;0.31034302559467336;183774.2039724506
26.991268771854273;80.13241992130334;7.482278052585067;0.35550602676628484;529972.5768760176
17.572766332265083;84.62248325910039;8.399459343460599;0.30983522930507895;134878.67831091626
19.049458902787073;88.10649504223045;7.390907081481072;0.29339773345796255;148838.96851823697
34.3984744112685;82.72411173475567;12.96657724667674;0.5307087681464902;175758.07215930318
42.28864145635502;86.13242864184451;13.188919992777192;0.5734589657561832;118211.96766073386
18.289937497048168;81.63421611804405;11.356339231856314;0.5791155890749834;230516.85296329556
16.798908043365962;81.88372806576508;11.028140417035823;0.579443273315533;247819.63162131075
16.798908043365962;81.88372806576508;11.028140417035823;0.579443273315533;247819.63162131075
16.798908043365962;81.88372806576508;11.028140417035823;0.579443273315533;247819.63162131075
20.689769209198012;82.37247219043444;11.3013573851633;0.514951032050588;323454.99504651164
20.689769209198012;82.37247219043444;11.3013573851633;0.514951032050588;323454.99504651164
20.689769209198012;82.37247219043444;11.3013573851633;0.514951032050588;323454.99504651164
15.4230021905555;89.14710325420877;11.24930985585103;0.508326624977179;386986.6102957455
20.178884286453314;83.92817630268705;11.361639629696594;0.4943507878195209;353370.448665014
22.450425163651;87.52479418124473;11.491789233660604;0.4819311305399671;324257.0011286949
15.955952841101379;87.7111580107625;12.110067207756147;0.44784420407572906;362571.3264516689
16.62785121496592;84.23723231336778;12.221450799758783;0.44182607962761034;344856.4077482388
16.62785121496592;84.23723231336778;12.221450799758783;0.44182607962761034;344856.4077482388
30.008849366313004;103.93091936317725;9.08847493091787;0.31032128127612113;54637.47581682641
26.847939854703156;117.17399669641604;11.888560511439357;0.4789776791575362;271000.3551704426
22.140784563778453;120.67922301043032;11.670228789390181;0.44524594855004845;315691.5136709149
22.128904033262703;121.48796101921542;11.694968941031657;0.4095875243643216;259225.30623435372
23.785488173610542;113.774078017569;11.679150547628714;0.3948186920114135;211910.73309469438
26.4925779482342;117.836670205825;11.706080981401591;0.4102610747679789;218946.95749213724
26.926719232709466;121.65136193996473;11.23551652913925;0.39406371357785636;203010.95710588444
23.185916967472693;114.7472550769644;12.472364261242957;0.4255550945710615;241385.51260908233
23.560559547800764;115.3188705007291;11.58446190002677;0.4352344105028627;292015.0900529886
29.211202723700417;106.71633211128177;13.139907008741364;0.4467283428016868;194288.95778485638
26.24398776702855;110.53231015289192;12.957806540425759;0.45286860467960344;229913.90223802187
36.308251644484145;112.93127937194137;14.383354847181405;0.5555907682571226;129299.18166208193
