kLink;kBend;model_uncertainty;likelihood
63.64199168244955;135.60671358265347;0.3120882819123196;17467138.496921718
59.73575629100952;138.27821691666907;0.3473844695880298;17784732.262582824
65.29724628511966;143.84865255628677;0.3000818611964361;16367921.102315193
74.43919221693514;140.64544693836953;0.3036110825755116;10975242.76282548
72.43750241346551;149.74298810140272;0.2841560615023983;9142979.468058266
83.57379822968258;145.47147675750372;0.30059602628702864;7471723.28772341
79.97245879263886;143.60088869130175;0.3488698846807332;10491204.733084025
77.4825162732148;140.76665125584572;0.3363466580467613;11021274.055798532
108.34742051080397;87.66354577177435;0.869736190136126;26572.466476740552
41.735347394000065;142.3804234445849;0.49340412359714536;4859209.89454558
34.39141123982757;140.4795931834673;0.4646207858984106;7021314.668668352
31.3865958374796;136.8636257019002;0.48253202848971294;5594379.417678773
91.18342405766039;140.26078521137248;0.2867635632073504;3868629.803790517
62.30308437554615;113.03410900799994;0.4533416947471441;6932834.653315722
64.01278033259446;117.13519182349617;0.44414916730101306;7508285.33554569
68.17939369471081;114.55312108218519;0.4404874688132925;7531893.302413285
56.70808856737703;121.19411971772108;0.42025110054827597;11118523.836286956
69.67438895221329;114.52840036265349;0.5338316208707;2296375.6075797295
75.54453538273356;103.48614477570936;0.5065599179505377;2969673.959697202
63.915037476525995;149.69871048554796;0.5039276001668583;3581815.042502253
63.0807506829725;134.90183334505576;0.5056149092385257;3558532.4048533924
57.93132567164281;94.11754917366497;0.6628051304184054;457638.1340229038
64.0528912561466;84.06004501182919;0.507961362955859;3489292.150757418
66.50294327552142;82.43809311097478;0.5091190167678492;3318097.315308572
33.49033889926006;111.87231849522249;0.5245031738802204;3122758.9273659624
33.49033889926006;111.87231849522249;0.5245031738802204;3122758.9273659624
28.755452105867462;99.3088042265936;0.44627488663539533;8487665.150228238
40.19024728089376;102.02724025081937;0.45993330994392273;7379445.782657345
136.2863255834308;88.00750509765061;0.5601624629482513;647577.6054128321
23.375376749947733;123.47892755324874;0.2889953890214123;17190852.04529249
25.09433410515948;131.8185764140984;0.3153677391120526;18772942.9008918
23.349329132749773;121.55033379201562;0.2765828739840452;13694956.116534708
24.846334907265224;124.42903821686333;0.31056407732040886;17717674.47597399
26.002002711357502;125.29100699896146;0.2250345309616678;3934235.7075515264
26.002002711357502;125.29100699896146;0.2250345309616678;3934235.7075515264
145.85857577328164;113.73063903044397;0.3879497479015029;1214479.2719699957
131.640234570045;111.3969605310553;0.32731421398704846;1282478.463926635
133.83786219186285;111.17764869807088;0.2956816261225723;547569.0436625691
128.52812131638166;104.67631646288505;0.3524272939160111;1867424.842054703
122.65148976667875;106.88643327946895;0.33072541506997566;2004437.546095773
121.42150824521133;107.12425694523922;0.3200333623816984;1862818.6729898506
45.30078489215739;127.29942762088035;0.34160411541068736;22879616.599301618
46.33476757818277;133.68801745219832;0.34460662681376975;22302747.291949913
50.964360400449884;137.6068066142109;0.3491090111342416;19924397.703786347
48.91208824925707;143.18849894709933;0.3052932853983215;22208746.89559925
46.072639503041614;144.00064091398474;0.30157514876767844;23391984.32350831
42.379495586871826;147.41382006638548;0.32155737946574575;23546037.315311745
50.93949859183438;142.9642549566533;0.327253361776453;22052139.56438566
43.545729587553026;142.8803374214829;0.3329098016837432;22914020.40280189
31.226767072618706;144.58311993990606;0.305172487675778;23494904.077627327
47.5760020084612;136.10931285522295;0.3415242526441771;23380286.67858083
40.298834122234695;138.2935875786271;0.37744752576748886;17926681.845234673
30.842957960566878;139.40600772179593;0.3697146058128426;19292218.8560163
23.045941045288572;93.4673891185028;0.26903432354718265;13180785.276350865
44.03698127876675;128.68913471186468;0.4238860284077055;11698867.294212332
39.31203344928534;131.36263791453018;0.4091165460785816;13616073.152239176
65.813826259857;110.91371294292304;0.3369254790677439;17167339.03224295
57.04063576804667;116.27692075182611;0.3015476684582885;18453397.605391975
71.39989475698233;139.0061172999147;0.4681264938161482;5070874.820009996
131.93154702039004;90.97592070980046;0.5741431532583852;601048.1777974389
147.72935811801383;93.92022072307489;0.5166849728739015;772188.3401472316
145.9587087057522;90.27089832783766;0.5656644980060576;520439.9010418818
144.3284911032293;93.24012755140906;0.5319164675315711;728372.2323105277
29.374512848858142;132.71176062216526;0.5234079812280814;3053281.620485989
40.55220284032251;129.74868629187517;0.5098264559263018;3801361.8696826305
147.87350423645137;87.02028226755128;0.38699146314724264;1144053.4706332255
63.646896602782604;95.65840812331707;0.41000405018302555;10830284.426550169
63.95581372234426;100.68055244181443;0.4096433809896438;10912842.146725995
67.29198711706891;110.10657055955176;0.47508889014518124;5073082.000878178
68.27486500538632;94.82288779280655;0.4850284543855666;4491381.441355733
96.58882619101705;84.6032596939634;0.37553169192720587;5729979.551013382
111.96583539403711;83.41747635643605;0.4325870619159962;3086170.414069456
112.75164624377598;83.12633867151663;0.44568532370039354;2819663.2331514275
110.76382415771542;82.04652430689298;0.42387373522769745;3343700.419926598
115.63798927807935;83.80441560931965;0.414500074187054;3303365.8260620143
101.64715302685333;85.02062286254147;0.3474578973421026;4859243.599263023
39.30117032694175;83.14854750870495;0.3083017767974668;22929323.926272664
50.895430826413374;86.49473827203246;0.3268067666848386;22317860.793488387
34.14261812158596;80.1797943081176;0.3479852654417238;22116563.77753005
39.92437056977611;82.01506625141428;0.3443421329405127;22169169.806721978
47.052927580562006;85.68209988002589;0.3335934287573426;23896644.618334815
39.475916848996185;84.1267943215703;0.36070279562237495;20836856.406608686
34.401866164983545;91.94672624963331;0.35194280609444806;21305775.70018442
28.10944222378511;97.09228860209456;0.3582401907520934;19173872.63092359
23.59964596856542;85.86489218257155;0.36958322024713663;16459788.563762363
20.256346393383584;86.76993214056165;0.38260150835317996;12863566.916985508
17.239126413952583;88.71858064895463;0.3528545961440214;11731604.970945375
16.2871178000891;88.61319678014955;0.34922612291157784;11189014.484266097
21.591115899339744;87.60054637134797;0.3584271905991103;15930535.816206243
72.93702698079073;142.54264541359794;0.2905999933201454;9731249.941848261
69.39522123915218;149.36794830343277;0.30016833719388164;13456317.454039227
107.7307273374528;85.62835982297081;0.26846175434570096;1063064.3935391577
113.98082474188716;94.15666422407423;0.28153891007309917;1262760.8736184898
113.98082474188716;94.15666422407423;0.28153891007309917;1262760.8736184898
113.98082474188716;94.15666422407423;0.28153891007309917;1262760.8736184898
36.955087327020514;109.37950233316158;0.5727106068569535;1601541.8279933077
38.04931480493863;108.08225011715477;0.5979492239384216;1110094.2192778448
81.04667490859029;136.14596350543255;0.31396438380634023;9076112.69125571
33.24694655024929;117.49044952948535;0.422670162355249;11490342.17323235
24.182199169241713;114.42293785117076;0.4560700090753572;6788442.662749844
31.70819025888681;113.72455819053236;0.4595744430411689;7392372.598945102
31.040092018590613;115.35695297526206;0.46843288397379623;6723484.297944394
29.641346076416877;121.85107562181278;0.46870293671033564;6458542.5312457075
24.834031272056578;125.65227852958643;0.4614583335794348;6384102.189638183
19.922762560233203;133.93949020995552;0.45745785306438314;6230853.399304804
19.922762560233203;133.93949020995552;0.45745785306438314;6230853.399304804
34.82196014095922;127.98625153711193;0.5406740360718285;2503970.960256603
42.04330311296978;131.10713704801952;0.5498831695725388;2210096.7756377994
41.57403067130879;101.42850704631321;0.20500064932586645;2322309.433877825
29.78142003335101;103.92536616106098;0.24678041147706184;11228505.82424652
28.906332853030325;107.8513665994543;0.4634444260429363;6497574.897641875
18.35878792892033;109.76972261228795;0.5211800773051295;2656469.4755958696
103.452140769453;126.12628694780689;0.8451220354725563;35715.562377666545
61.396934801599286;98.7485441964578;0.5310089775675582;2652738.1119045257
55.926779745544735;110.26876812532446;0.5175467344995502;3292578.374749343
57.99717440254442;106.92383861296369;0.5136950582772478;3413823.2174969693
59.69426520879904;117.08804074884051;0.500042175173618;4083629.487579006
63.04361485255839;97.41681829414352;0.5106152647011802;3376154.698430598
61.928360479005256;99.62720098981568;0.5251874186577334;2847457.4502991084
48.92568323482108;85.55211364577231;0.47858892780149126;5799887.905180083
53.38869120854333;86.20222866610648;0.45004608180674094;8232728.901980797
45.223647115270964;85.67347545992001;0.4028903548045668;14207214.843090972
95.91642053190462;128.0171664390435;0.28073346754155715;2638988.844289521
22.424662468763856;148.47911491890204;0.3039051150949593;17752407.990284782
34.011442022287326;145.52387196212098;0.321032120639245;24002102.32954254
26.249906973772863;145.99326743355917;0.33421387092104454;20999565.46871977
20.38551864403979;149.2338784850362;0.2588465248524017;8129522.079016183
22.170328159528122;146.2657462972547;0.2544338787824518;9498045.32968936
44.372286575486484;90.53029334428625;0.3677496700014456;20189117.005878482
45.91416768133409;82.6725199558499;0.3509583786163195;21627143.760714304
38.66585149714971;129.86959992357342;0.32605429173391776;23993522.675372656
31.492238786659016;132.15090900752932;0.3123076186243156;25273423.769126076
31.799397439465356;129.1745885873159;0.3288337725447582;24290292.238379873
30.730600763257716;125.19812592907614;0.2642241132799387;16040219.354564777
26.97215301430144;124.7712038400964;0.2572584980794978;11459490.392749045
26.183886800694175;123.75951559810179;0.26012611974432254;10616110.869843492
21.7520317937254;122.81703822015486;0.2740693343603017;13162788.105327379
25.475110034020783;124.28557045532186;0.27492424106307317;15805623.917209556
44.633563442109875;141.7666304759707;0.30014105310292716;24184886.548629202
30.27098609060317;126.07582646353762;0.2596424841704264;14950604.627055181
31.955034059970863;123.72508204463853;0.2557748456824362;14790983.9275885
42.114669045514404;131.23986059989898;0.3210858794512615;24667568.476527542
31.42435561703588;128.08549742911234;0.29511156389121823;23129918.97754965
28.10586277585799;138.35963306268727;0.2995495191644248;21183374.614778876
32.90127784899609;143.87422513126018;0.30561257007134635;25505590.11516995
40.2714487809037;141.32546694295036;0.3000203459179628;22612102.61286765
38.79177641701315;140.76913416326187;0.2816272905618983;18862430.452890623
114.09701613574634;131.82613459399536;0.7977164240839056;58068.325157184714
58.592734478374034;104.55560610292127;0.45065252490397983;7631416.144946107
53.35880400807561;98.92116462727367;0.46625328580994363;6791784.7513618395
62.321566445289974;101.16196990140719;0.4701331472824116;5755985.290621779
67.43717989060664;118.62877301723024;0.501261986593806;3602610.508501701
47.19808163786924;144.84495827664705;0.5827562330339007;1425824.9922830528
26.959794865169115;108.36615468603188;0.40793500815888384;11905898.206944881
25.208863639247042;106.7228251219797;0.4264961759858002;9623850.39172258
33.84291149127428;101.04267499162222;0.40002541161395455;14831008.879594373
41.29959372950482;99.06726136165518;0.4043798839936367;14103988.009522874
18.719084018423764;98.42338747697629;0.3585074648784943;14371538.272086242
18.719084018423764;98.42338747697629;0.3585074648784943;14371538.272086242
18.719084018423764;98.42338747697629;0.3585074648784943;14371538.272086242
25.29146685320846;104.44723763458802;0.34110021889581316;19249712.647818476
99.37219576345912;126.31652699624416;0.4585214793021431;3229671.059136184
112.91429840307043;95.54816324477147;0.369487994577364;3947482.3232123903
78.1747138636766;100.84394396265954;0.30035064264792627;9138469.274556533
76.89827775707171;102.78403008251152;0.30264180238892935;9738240.703074919
85.35072530781837;101.31008759831036;0.3823156091943612;8027248.439285061
86.40965200040716;98.32142261403446;0.3760365149874032;7969807.128237706
100.51899022832497;100.59349214478115;0.3856622159323387;5022150.889073094
30.93997176184684;96.74615838329437;0.23185318033536512;8242294.866488432
40.07478252016994;96.68364369020156;0.25637111747080177;14770327.920938285
42.241147090741535;96.67070950912708;0.26389050315907064;16762441.788708037
41.33419355700316;98.16944665395692;0.2849495376379958;21440847.958431434
70.68259506952762;132.34125225710332;0.4609881346612644;5597164.30397567
68.61117548109137;125.64644227285181;0.4870869500930833;4281379.813402644
34.591524862307516;119.98869386201737;0.25395930444102927;12805085.883960895
33.10005018583743;116.81155901023924;0.26242427027397414;14731961.348188845
29.413684178400313;113.39468636682821;0.2780544537144107;19271491.00940854
77.56511454480619;99.32749581340826;0.41514050285053766;7584762.485664758
80.342071063164;95.93812580246316;0.40925838317339835;7869234.922767799
75.02914531080263;100.3790425594706;0.3499182664121888;12105981.05412393
80.78570595999017;104.49401675518921;0.3639690318483049;10291432.790254934
76.7757737249461;96.0883913460216;0.35735002281656314;11239034.772348624
59.58971233080703;120.42499763884923;0.4687597046320072;5925079.179091951
59.826190181818;126.63224250851574;0.47710843361072763;5374616.753762777
61.66709721038721;132.3138184763684;0.5031872521024862;3815799.346638357
65.25906011750672;136.66887792386902;0.49880386767656465;3890263.208247665
69.26364156355396;137.61699202715147;0.49898207049716287;3590298.160224809
62.73170367492551;127.7926609181886;0.4508721381005791;7364098.055096251
25.96000121975141;130.38506575307923;0.23525999994434896;6428381.342780922
25.96000121975141;130.38506575307923;0.23525999994434896;6428381.342780922
23.790973723799667;134.76045067916823;0.2452126053134533;6446339.089206386
24.441640404348668;132.76215199443362;0.2396923135716067;6431867.703983108
25.96000121975141;130.38506575307923;0.23525999994434896;6428381.342780922
23.538966156656834;128.31929093729497;0.23782754729928532;6118498.224082885
26.48182028462849;129.400535910294;0.22889948087222192;5146449.104242975
32.15634694090312;131.4993444602244;0.25394198708051713;14855812.627953444
44.67316877276443;135.1216321990487;0.26939880519779824;18716610.661354117
31.805113380992047;118.58130005641945;0.3246384705918503;24952893.846729808
35.95452727056268;115.84109033502581;0.30635728027278974;23805729.915096935
17.732453955388653;84.61005735753899;0.2499628320403048;4214995.700430757
27.436514623490236;88.75338789249312;0.22347361784877146;4146439.3421371146
33.920993937514524;95.3675489600127;0.22394691080483553;6050913.629724666
33.83223296167181;96.41820062277323;0.2627766773284396;17074769.244203642
26.241184178672693;82.23986319693472;0.24493830600019073;8528572.953635376
26.241184178672693;82.23986319693472;0.24493830600019073;8528572.953635376
31.88462746273999;84.23071153769517;0.26529761278210595;18020660.950032525
35.15269729490687;83.57189039047778;0.2807428361345833;20262725.957291167
22.612257392298933;88.05206634009319;0.29785383608254057;17298589.78244914
26.75790814245593;89.12050824592681;0.29762375112684325;18822036.18202341
32.764465568604074;88.33408296610332;0.25712935135892623;15275489.567642955
32.278213357941304;87.32372113684093;0.24717041889479804;12338639.443434423
26.117178540134447;103.72260167744763;0.4794277661571792;5322663.08206333
28.168362600081707;101.01950112626196;0.4754552693791224;5656868.568458853
68.62231911574301;82.43652144876742;0.2619389310949616;8774063.376438221
84.23796349757126;80.73892038538325;0.29661781439001733;7226541.279706028
84.66491312138415;81.03566144308152;0.2640338130985939;3739761.9661918236
69.6598911693896;85.67325819761759;0.2751497641728627;10817392.266096367
24.559317772809827;95.93001163334402;0.45697093384857235;6607089.060321888
31.662162888231826;96.85661923752491;0.46238936713764356;7154480.678537047
33.70963314944992;107.85580610615683;0.37381425577077587;18230488.600455597
33.70963314944992;107.85580610615683;0.37381425577077587;18230488.600455597
20.49495498659679;119.44992515897756;0.4059579317633237;10834708.972401315
20.660294959180803;121.41445612948328;0.43021017385706034;8416843.305742476
24.61935132677893;118.99454995944218;0.428117281411725;9540684.188812895
24.03435247858679;123.20411816565952;0.4327114673300016;8841799.61818831
25.360319275167676;105.5350631264424;0.3425369647074802;18576692.201868944
22.62959679765895;103.49251168111444;0.3675004616432092;16301861.300440244
75.86638918825372;99.66491451967576;0.6061299986317784;829347.2640932138
28.534883805148958;143.40250214222877;0.3614873789017193;18969188.00272921
20.611809269449047;148.43448635325552;0.35516433550218274;15241346.036701126
18.067486448879;145.14048280594284;0.3320666470384497;13820471.395219719
18.067486448879;145.14048280594284;0.3320666470384497;13820471.395219719
37.34634374482552;143.6858113371619;0.3929881327518673;16029176.172031708
32.413027679250064;149.52377006173822;0.3961941583767749;16220566.976161689
37.4110408082792;146.31584494155425;0.3956018618658816;15023222.874390751
59.42274157366775;93.75346348042586;0.4196132507918036;10538360.407165075
58.65125310600372;93.86616059114473;0.39955869335697086;13062137.870985812
70.9987558811535;94.76876644981759;0.4599091505936959;5659021.212832702
97.50872985537931;133.2053197992011;0.40980698376020896;4906978.055703938
64.71988809367768;120.40177893737656;0.5285412527563916;2645823.132658103
47.06948524770811;123.43275467660293;0.5386498738979656;2559849.694074434
47.06948524770811;123.43275467660293;0.5386498738979656;2559849.694074434
88.82462839529352;129.38271336036485;0.27677185880652205;3770363.0640430874
82.70530961027046;132.40522321197489;0.31699484948335716;8996017.727873722
87.34064465239666;137.36799678967606;0.3148452386386759;7133095.305863111
101.20821262232187;137.52464643460314;0.2587150408185258;1014960.5035105917
99.4667498755832;133.70721549702085;0.2487106888495424;684790.824900521
88.63602240696453;129.58683164791142;0.269258961943198;3196581.653297013
88.28069693856119;111.53810492439241;0.4424930976133024;4815991.717431183
82.83387871715898;109.71506339283145;0.4526041016009867;4984541.759591705
68.2331761357606;93.7698920362901;0.7490424472710369;141673.23550886783
85.19737051790352;145.34446316384202;0.33189108264885003;8531870.874252537
82.08268990753645;143.70979392942732;0.3082366525498476;8280113.686126442
90.74951741704244;142.80430973091094;0.315786423088233;6080241.838448579
90.74951741704244;142.80430973091094;0.315786423088233;6080241.838448579
91.08434256627478;146.98698018998954;0.29219657570265817;4301711.426248484
88.83386097223409;148.26220046631568;0.31988147181553517;6881017.689337538
88.83386097223409;148.26220046631568;0.31988147181553517;6881017.689337538
99.23701916452514;137.69603738145747;0.39098251333943357;4998450.7430472635
106.72161895028533;137.3634937949913;0.3848180968196896;4308813.4980039
112.3080342064161;131.6931331059811;0.3805150444136253;3982449.939512297
113.05552718607156;126.52164980995698;0.38314285900429684;3880303.6765229977
98.46051477808261;139.84305280022383;0.36484937688975927;5456527.406436339
103.86759572616926;137.567544675008;0.31394931455122366;3500663.4587211604
114.99428719705305;135.56879483644144;0.3149189961721562;2405289.1172827925
86.0706831289087;136.46914876128199;0.41390298734845093;6412847.625793486
94.49748763719008;139.7990708454199;0.40090766525834237;5499599.245348018
39.811709117422396;110.44075949817638;0.261306263855534;15505338.182161829
103.59569611077706;144.73721098096266;0.36793296219710897;4605685.576563966
109.79420565186287;138.81585527784662;0.4294367636656214;3238634.124427085
35.13022549375867;149.7624616193974;0.4435455289986242;8939660.485737784
35.13022549375867;149.7624616193974;0.4435455289986242;8939660.485737784
129.92006471170313;84.77745184246989;0.7153475924883398;129305.21069267615
46.81059194884031;148.9626093646253;0.38540491347835504;16993505.591067176
57.86216934833467;148.19016076847947;0.36032651379067576;17694324.18570897
54.062707045235946;142.0480754024623;0.3452659661433313;21837431.04606732
67.51359911250947;140.57623014018844;0.35139057217008246;15253700.886755938
67.51359911250947;140.57623014018844;0.35139057217008246;15253700.886755938
59.510766295682956;136.84806938856883;0.3640954677010449;16763781.411631048
65.7654762884129;136.91576170594442;0.34964304566754295;16206864.485014217
64.24778967739448;133.67774776094154;0.351178506504736;16004794.036622886
47.12979780791563;146.39444533550335;0.3607122810432379;20978469.64291934
41.39787160863949;142.50428454231883;0.367563360220954;20108284.521231107
49.038986680034085;144.55411894250153;0.35768214588796776;19271115.151404005
21.65056850379707;85.37875201873334;0.38242490764676235;14292269.364555042
20.54137218992409;86.612437335632;0.3945770664583806;12376255.964942647
21.34669865966232;88.84197561759407;0.3744936399382916;14260734.038146943
21.28740028297747;87.66317347288748;0.3911657954024902;13016568.917448048
30.708926526857624;87.6240393909199;0.39343236643895685;15930431.022310503
34.69889955272565;87.82228299337129;0.3991005567027073;14764799.172808452
22.863609301255718;85.19859282423278;0.39447053897463746;13313552.57110664
37.03086528170566;88.38897876266708;0.4066512402657661;13547021.703273835
34.11872182592783;81.85116711037172;0.39793390545260215;15245913.609038623
48.0322041526308;83.23385177222964;0.3985932768996969;14697843.060160514
65.36003521518242;136.07538956485186;0.3361530828713517;17493995.905364554
63.356923760860546;141.50072007114184;0.30901934699218936;16493676.055782378
64.32891997429441;142.71242045833998;0.29785006108202583;14971093.805501439
53.35537195972739;126.76138874687051;0.3779760240726999;16733173.96645943
49.294849956321585;122.43919393069518;0.36145910717950225;19134836.435207583
63.463244158661055;142.96116685600143;0.37443905477434897;14760445.56191587
87.67685552385642;124.93921242346221;0.3341628416014923;7730054.3519530445
46.39043823364385;97.33768666527693;0.21684089006812476;4002110.8463071287
58.19911892445352;100.8376630552034;0.23997930152561536;6841517.641931472
60.408494774403636;103.58487430240864;0.2750603936913228;14462202.482626703
70.72424539517769;137.10572506197104;0.5051963102600104;3250827.3713515704
63.546150094300955;83.21524840753585;0.277654267635679;14452136.01663652
63.546150094300955;83.21524840753585;0.277654267635679;14452136.01663652
62.751640207348714;82.23559161685803;0.2905841562264841;16821647.612765867
72.03708044933876;86.73973449278222;0.31656921140845007;13251049.610120116
63.63048353298808;81.02798174997427;0.3028188479356892;17147095.916645143
62.488768242191185;81.13240068884228;0.28409120983186065;15431452.827851115
79.10684799879607;84.18084142441559;0.28934930702909206;8149346.111693136
122.54787081798847;93.64178373140366;0.34479733552216474;2355476.2991919895
62.77947693626851;90.6333336428995;0.24653584010235738;7445498.13922935
95.67314732179801;120.26161793333142;0.6426664723916916;417846.27892541693
90.15189198529875;121.50545637641375;0.30316477132334324;5578575.479999836
94.44793721788824;133.7097412812673;0.3199456546776612;5262587.353041588
99.07655391382528;139.94929744785196;0.2927680829987095;2869006.5868120086
91.59797579309836;130.6789770645301;0.3043255587540555;5041382.88105938
89.40413102078526;132.3225413320126;0.3011704497039941;5571601.076230921
78.39070919794075;134.00001966222334;0.45324773891338704;5222912.699129667
76.90623728216632;132.75390660542323;0.4571925721034781;5115107.307596889
69.56490630482054;127.26103290982324;0.44302596407387485;6997355.5628414955
73.82423504599326;137.26780102137784;0.39257625520457196;10082776.092904607
71.13519673956948;141.76915197697312;0.37981749697115197;12020308.93984521
45.56605659813146;137.80163952722864;0.5094552116684122;3802459.5756538752
49.347823601982405;135.09838782076335;0.5370810751652814;2602845.669455729
49.29222424869539;134.6603463353192;0.4142338631243579;12382460.791456189
45.34250619063211;136.31707423509346;0.39360086458278426;16070170.268084731
99.34569508734214;137.60192063372457;0.6632569533036211;313577.9965034158
142.67491527336517;111.3788012875225;0.42142703375599516;1387479.2326139098
79.560940032071;142.04573487801332;0.2541098371067975;3579283.115847777
67.04108104059911;143.63655855140436;0.24079650851251433;4903764.515941248
59.078455290734254;138.25945011294013;0.2398681585561776;6658423.167564352
69.63931766642362;137.09362063515619;0.24628515914371432;4921189.557776371
61.33313691544482;148.41858541487238;0.22355063195318903;3281336.821382297
71.20181913600095;106.62716721257559;0.5181092857457301;2776588.9452422303
71.25466613091977;99.98178777535138;0.5092108408136594;3107432.8755092807
83.09585483484572;96.79917019268323;0.5144289269033975;2414821.212007184
79.55284415432051;96.19321332301554;0.5588618594654866;1487183.5002726652
147.46523834622025;107.76508918837062;0.664941911710445;184238.61707557522
141.5873069999403;110.83276289599738;0.6487016823829871;235496.45754860813
40.079550459680306;119.92244533565693;0.4699421418903769;6504557.667050547
94.18260681268686;101.16150326713512;0.3873530664152103;5933761.3374077715
86.52467221684408;105.52503934825617;0.3789965691281125;7932083.976688595
89.87811113153435;96.90380436548784;0.3651945834305652;7424266.874793634
79.17226326381628;102.48741089043438;0.31516821697240016;10543103.832232801
75.11183877529353;95.79502064141693;0.31302873556717936;11377873.161923718
83.15745868042158;94.88019180675848;0.3764858539158225;8915630.027788237
74.5975457682297;94.97073240114199;0.37414136201804293;11096093.67507803
116.8556380726266;135.50715410118926;0.5470822560649637;1014341.3950119739
78.26030172293227;125.96405408334067;0.4962523798444675;3243771.5014960268
80.13727090136997;127.85423480394837;0.4626613065717806;4611899.016185423
68.85586627445487;124.5652742725596;0.402595706278974;10688342.320376473
