kLink;kBend;model_uncertainty;likelihood
110.10269308853482;127.66208891348495;0.11723325657501665;52183265.48663414
111.29450200924254;126.41940682444447;0.08593744451864825;17923121.83848817
108.67089049584789;130.67632164360637;0.10992510772489682;41764269.949309245
108.83919961720959;130.55476717172982;0.10800854077973791;36187749.85155904
108.83919961720959;130.55476717172982;0.10800854077973791;36187749.85155904
